ensemble_name,model_name,drift_name,feature_selector_name,learning_threshold,iteration,accuracy,drifts_detected,model_args,ticker,base_models_count
hoeffdingtreeclassifier,AdaBoostClassifier,kswin,tstat,500,2,0.503,2,{},AAPL,2
hoeffdingtreeclassifier,AdaBoostClassifier,kswin,tstat,500,2,0.504,2,{},AAPL,5
hoeffdingtreeclassifier,AdaBoostClassifier,kswin,tstat,500,2,0.499,3,{},AAPL,8
hoeffdingtreeclassifier,AdaBoostClassifier,kswin,tstat,500,3,0.516,1,{},AAPL,2
hoeffdingtreeclassifier,AdaBoostClassifier,kswin,tstat,500,3,0.5,3,{},AAPL,5
hoeffdingtreeclassifier,AdaBoostClassifier,kswin,tstat,500,3,0.506,2,{},AAPL,8
hoeffdingtreeclassifier,AdaBoostClassifier,kswin,tstat,500,4,0.51,4,{},AAPL,2
hoeffdingtreeclassifier,AdaBoostClassifier,kswin,tstat,500,4,0.502,1,{},AAPL,5
hoeffdingtreeclassifier,AdaBoostClassifier,kswin,tstat,500,4,0.501,4,{},AAPL,8
hoeffdingtreeclassifier,AdaBoostClassifier,pagehinkley,tstat,500,0,0.518,0,{},AAPL,2
hoeffdingtreeclassifier,AdaBoostClassifier,pagehinkley,tstat,500,0,0.507,1,{},AAPL,5
hoeffdingtreeclassifier,AdaBoostClassifier,pagehinkley,tstat,500,0,0.505,1,{},AAPL,8
hoeffdingtreeclassifier,AdaBoostClassifier,pagehinkley,tstat,500,1,0.519,0,{},AAPL,2
hoeffdingtreeclassifier,AdaBoostClassifier,pagehinkley,tstat,500,1,0.511,2,{},AAPL,5
hoeffdingtreeclassifier,AdaBoostClassifier,pagehinkley,tstat,500,1,0.493,1,{},AAPL,8
hoeffdingtreeclassifier,AdaBoostClassifier,pagehinkley,tstat,500,2,0.502,1,{},AAPL,2
hoeffdingtreeclassifier,AdaBoostClassifier,pagehinkley,tstat,500,2,0.502,1,{},AAPL,5
hoeffdingtreeclassifier,AdaBoostClassifier,pagehinkley,tstat,500,2,0.494,2,{},AAPL,8
hoeffdingtreeclassifier,AdaBoostClassifier,pagehinkley,tstat,500,3,0.513,1,{},AAPL,2
hoeffdingtreeclassifier,AdaBoostClassifier,pagehinkley,tstat,500,3,0.503,1,{},AAPL,5
hoeffdingtreeclassifier,AdaBoostClassifier,pagehinkley,tstat,500,3,0.495,1,{},AAPL,8
hoeffdingtreeclassifier,AdaBoostClassifier,pagehinkley,tstat,500,4,0.505,2,{},AAPL,2
hoeffdingtreeclassifier,AdaBoostClassifier,pagehinkley,tstat,500,4,0.501,0,{},AAPL,5
hoeffdingtreeclassifier,AdaBoostClassifier,pagehinkley,tstat,500,4,0.504,0,{},AAPL,8
hoeffdingtreeclassifier,AdaBoostClassifier,bollingerband,tstat,500,0,0.514,8,{},AAPL,2
hoeffdingtreeclassifier,AdaBoostClassifier,bollingerband,tstat,500,0,0.494,8,{},AAPL,5
hoeffdingtreeclassifier,AdaBoostClassifier,bollingerband,tstat,500,0,0.505,8,{},AAPL,8
hoeffdingtreeclassifier,AdaBoostClassifier,bollingerband,tstat,500,1,0.508,8,{},AAPL,2
hoeffdingtreeclassifier,AdaBoostClassifier,bollingerband,tstat,500,1,0.497,8,{},AAPL,5
hoeffdingtreeclassifier,AdaBoostClassifier,bollingerband,tstat,500,1,0.502,8,{},AAPL,8
hoeffdingtreeclassifier,AdaBoostClassifier,bollingerband,tstat,500,2,0.497,8,{},AAPL,2
hoeffdingtreeclassifier,AdaBoostClassifier,bollingerband,tstat,500,2,0.499,8,{},AAPL,5
hoeffdingtreeclassifier,AdaBoostClassifier,bollingerband,tstat,500,2,0.497,8,{},AAPL,8
hoeffdingtreeclassifier,AdaBoostClassifier,bollingerband,tstat,500,3,0.508,8,{},AAPL,2
hoeffdingtreeclassifier,AdaBoostClassifier,bollingerband,tstat,500,3,0.503,8,{},AAPL,5
hoeffdingtreeclassifier,AdaBoostClassifier,bollingerband,tstat,500,3,0.499,8,{},AAPL,8
hoeffdingtreeclassifier,AdaBoostClassifier,bollingerband,tstat,500,4,0.509,8,{},AAPL,2
hoeffdingtreeclassifier,AdaBoostClassifier,bollingerband,tstat,500,4,0.501,8,{},AAPL,5
hoeffdingtreeclassifier,AdaBoostClassifier,bollingerband,tstat,500,4,0.5,8,{},AAPL,8
hoeffdingtreeclassifier,AdaBoostClassifier,adwin,selectkbest,500,0,0.509,0,{},AAPL,2
hoeffdingtreeclassifier,AdaBoostClassifier,adwin,selectkbest,500,0,0.498,1,{},AAPL,5
hoeffdingtreeclassifier,AdaBoostClassifier,adwin,selectkbest,500,0,0.517,0,{},AAPL,8
hoeffdingtreeclassifier,AdaBoostClassifier,adwin,selectkbest,500,1,0.524,0,{},AAPL,2
hoeffdingtreeclassifier,AdaBoostClassifier,adwin,selectkbest,500,1,0.511,0,{},AAPL,5
hoeffdingtreeclassifier,AdaBoostClassifier,adwin,selectkbest,500,1,0.51,0,{},AAPL,8
hoeffdingtreeclassifier,AdaBoostClassifier,adwin,selectkbest,500,2,0.515,0,{},AAPL,2
hoeffdingtreeclassifier,AdaBoostClassifier,adwin,selectkbest,500,2,0.515,0,{},AAPL,5
hoeffdingtreeclassifier,AdaBoostClassifier,adwin,selectkbest,500,2,0.503,0,{},AAPL,8
hoeffdingtreeclassifier,AdaBoostClassifier,adwin,selectkbest,500,3,0.514,0,{},AAPL,2
hoeffdingtreeclassifier,AdaBoostClassifier,adwin,selectkbest,500,3,0.5,0,{},AAPL,5
hoeffdingtreeclassifier,AdaBoostClassifier,adwin,selectkbest,500,3,0.509,0,{},AAPL,8
hoeffdingtreeclassifier,AdaBoostClassifier,adwin,selectkbest,500,4,0.51,0,{},AAPL,2
hoeffdingtreeclassifier,AdaBoostClassifier,adwin,selectkbest,500,4,0.507,0,{},AAPL,5
hoeffdingtreeclassifier,AdaBoostClassifier,adwin,selectkbest,500,4,0.516,0,{},AAPL,8
hoeffdingtreeclassifier,AdaBoostClassifier,kswin,selectkbest,500,0,0.507,2,{},AAPL,2
hoeffdingtreeclassifier,AdaBoostClassifier,kswin,selectkbest,500,0,0.514,1,{},AAPL,5
hoeffdingtreeclassifier,AdaBoostClassifier,kswin,selectkbest,500,0,0.511,4,{},AAPL,8
hoeffdingtreeclassifier,AdaBoostClassifier,kswin,selectkbest,500,1,0.514,2,{},AAPL,2
hoeffdingtreeclassifier,AdaBoostClassifier,kswin,selectkbest,500,1,0.501,1,{},AAPL,5
hoeffdingtreeclassifier,AdaBoostClassifier,kswin,selectkbest,500,1,0.504,1,{},AAPL,8
hoeffdingtreeclassifier,AdaBoostClassifier,kswin,selectkbest,500,2,0.512,2,{},AAPL,2
hoeffdingtreeclassifier,AdaBoostClassifier,kswin,selectkbest,500,2,0.51,4,{},AAPL,5
hoeffdingtreeclassifier,AdaBoostClassifier,kswin,selectkbest,500,2,0.499,2,{},AAPL,8
hoeffdingtreeclassifier,AdaBoostClassifier,kswin,selectkbest,500,3,0.513,5,{},AAPL,2
hoeffdingtreeclassifier,AdaBoostClassifier,kswin,selectkbest,500,3,0.512,4,{},AAPL,5
hoeffdingtreeclassifier,AdaBoostClassifier,kswin,selectkbest,500,3,0.5,1,{},AAPL,8
hoeffdingtreeclassifier,AdaBoostClassifier,kswin,selectkbest,500,4,0.51,2,{},AAPL,2
hoeffdingtreeclassifier,AdaBoostClassifier,kswin,selectkbest,500,4,0.509,1,{},AAPL,5
hoeffdingtreeclassifier,AdaBoostClassifier,kswin,selectkbest,500,4,0.505,3,{},AAPL,8
hoeffdingtreeclassifier,AdaBoostClassifier,pagehinkley,selectkbest,500,0,0.514,1,{},AAPL,2
hoeffdingtreeclassifier,AdaBoostClassifier,pagehinkley,selectkbest,500,0,0.503,2,{},AAPL,5
hoeffdingtreeclassifier,AdaBoostClassifier,pagehinkley,selectkbest,500,0,0.509,2,{},AAPL,8
hoeffdingtreeclassifier,AdaBoostClassifier,pagehinkley,selectkbest,500,1,0.507,2,{},AAPL,2
hoeffdingtreeclassifier,AdaBoostClassifier,pagehinkley,selectkbest,500,1,0.509,1,{},AAPL,5
hoeffdingtreeclassifier,AdaBoostClassifier,pagehinkley,selectkbest,500,1,0.503,1,{},AAPL,8
hoeffdingtreeclassifier,AdaBoostClassifier,pagehinkley,selectkbest,500,2,0.506,1,{},AAPL,2
hoeffdingtreeclassifier,AdaBoostClassifier,pagehinkley,selectkbest,500,2,0.507,1,{},AAPL,5
hoeffdingtreeclassifier,AdaBoostClassifier,pagehinkley,selectkbest,500,2,0.506,1,{},AAPL,8
hoeffdingtreeclassifier,AdaBoostClassifier,pagehinkley,selectkbest,500,3,0.509,2,{},AAPL,2
hoeffdingtreeclassifier,AdaBoostClassifier,pagehinkley,selectkbest,500,3,0.513,1,{},AAPL,5
hoeffdingtreeclassifier,AdaBoostClassifier,pagehinkley,selectkbest,500,3,0.503,1,{},AAPL,8
hoeffdingtreeclassifier,AdaBoostClassifier,pagehinkley,selectkbest,500,4,0.522,2,{},AAPL,2
hoeffdingtreeclassifier,AdaBoostClassifier,pagehinkley,selectkbest,500,4,0.497,1,{},AAPL,5
hoeffdingtreeclassifier,AdaBoostClassifier,pagehinkley,selectkbest,500,4,0.503,1,{},AAPL,8
hoeffdingtreeclassifier,AdaBoostClassifier,bollingerband,selectkbest,500,0,0.508,8,{},AAPL,2
hoeffdingtreeclassifier,AdaBoostClassifier,bollingerband,selectkbest,500,0,0.503,8,{},AAPL,5
hoeffdingtreeclassifier,AdaBoostClassifier,bollingerband,selectkbest,500,0,0.502,8,{},AAPL,8
hoeffdingtreeclassifier,AdaBoostClassifier,bollingerband,selectkbest,500,1,0.502,8,{},AAPL,2
hoeffdingtreeclassifier,AdaBoostClassifier,bollingerband,selectkbest,500,1,0.498,8,{},AAPL,5
hoeffdingtreeclassifier,AdaBoostClassifier,bollingerband,selectkbest,500,1,0.502,8,{},AAPL,8
hoeffdingtreeclassifier,AdaBoostClassifier,bollingerband,selectkbest,500,2,0.502,8,{},AAPL,2
hoeffdingtreeclassifier,AdaBoostClassifier,bollingerband,selectkbest,500,2,0.491,8,{},AAPL,5
hoeffdingtreeclassifier,AdaBoostClassifier,bollingerband,selectkbest,500,2,0.498,8,{},AAPL,8
hoeffdingtreeclassifier,AdaBoostClassifier,bollingerband,selectkbest,500,3,0.51,8,{},AAPL,2
hoeffdingtreeclassifier,AdaBoostClassifier,bollingerband,selectkbest,500,3,0.506,8,{},AAPL,5
hoeffdingtreeclassifier,AdaBoostClassifier,bollingerband,selectkbest,500,3,0.5,8,{},AAPL,8
hoeffdingtreeclassifier,AdaBoostClassifier,bollingerband,selectkbest,500,4,0.512,8,{},AAPL,2
hoeffdingtreeclassifier,AdaBoostClassifier,bollingerband,selectkbest,500,4,0.504,8,{},AAPL,5
hoeffdingtreeclassifier,AdaBoostClassifier,bollingerband,selectkbest,500,4,0.502,8,{},AAPL,8
hoeffdingtreeclassifier,AdaBoostClassifier,adwin,tstat,500,0,0.511,0,{},AAPL,2
hoeffdingtreeclassifier,AdaBoostClassifier,adwin,tstat,500,0,0.507,0,{},AAPL,5
hoeffdingtreeclassifier,AdaBoostClassifier,adwin,tstat,500,0,0.501,0,{},AAPL,8
hoeffdingtreeclassifier,AdaBoostClassifier,adwin,tstat,500,1,0.514,0,{},AAPL,2
hoeffdingtreeclassifier,AdaBoostClassifier,adwin,tstat,500,1,0.507,0,{},AAPL,5
hoeffdingtreeclassifier,AdaBoostClassifier,adwin,tstat,500,1,0.504,0,{},AAPL,8
hoeffdingtreeclassifier,AdaBoostClassifier,adwin,tstat,500,2,0.507,0,{},AAPL,2
hoeffdingtreeclassifier,AdaBoostClassifier,adwin,tstat,500,2,0.509,0,{},AAPL,5
hoeffdingtreeclassifier,AdaBoostClassifier,adwin,tstat,500,2,0.506,0,{},AAPL,8
hoeffdingtreeclassifier,AdaBoostClassifier,adwin,tstat,500,3,0.512,0,{},AAPL,2
hoeffdingtreeclassifier,AdaBoostClassifier,adwin,tstat,500,3,0.514,0,{},AAPL,5
hoeffdingtreeclassifier,AdaBoostClassifier,adwin,tstat,500,3,0.503,0,{},AAPL,8
hoeffdingtreeclassifier,AdaBoostClassifier,adwin,tstat,500,4,0.5,0,{},AAPL,2
hoeffdingtreeclassifier,AdaBoostClassifier,adwin,tstat,500,4,0.513,0,{},AAPL,5
hoeffdingtreeclassifier,AdaBoostClassifier,adwin,tstat,500,4,0.506,0,{},AAPL,8
hoeffdingtreeclassifier,AdaBoostClassifier,kswin,tstat,500,0,0.502,2,{},AAPL,2
hoeffdingtreeclassifier,AdaBoostClassifier,kswin,tstat,500,0,0.498,5,{},AAPL,5
hoeffdingtreeclassifier,AdaBoostClassifier,kswin,tstat,500,0,0.508,2,{},AAPL,8
hoeffdingtreeclassifier,AdaBoostClassifier,kswin,tstat,500,1,0.516,2,{},AAPL,2
hoeffdingtreeclassifier,AdaBoostClassifier,kswin,tstat,500,1,0.507,1,{},AAPL,5
hoeffdingtreeclassifier,AdaBoostClassifier,kswin,tstat,500,1,0.497,6,{},AAPL,8
hoeffdingtreeclassifier,AdaBoostClassifier,kswin,tstat,500,2,0.507,3,{},AAPL,2
hoeffdingtreeclassifier,AdaBoostClassifier,kswin,tstat,500,2,0.514,3,{},AAPL,5
hoeffdingtreeclassifier,AdaBoostClassifier,kswin,tstat,500,2,0.508,5,{},AAPL,8
hoeffdingtreeclassifier,AdaBoostClassifier,kswin,tstat,500,3,0.516,3,{},AAPL,2
hoeffdingtreeclassifier,AdaBoostClassifier,kswin,tstat,500,3,0.501,4,{},AAPL,5
hoeffdingtreeclassifier,AdaBoostClassifier,kswin,tstat,500,3,0.504,3,{},AAPL,8
hoeffdingtreeclassifier,AdaBoostClassifier,kswin,tstat,500,4,0.506,1,{},AAPL,2
hoeffdingtreeclassifier,AdaBoostClassifier,kswin,tstat,500,4,0.5,3,{},AAPL,5
hoeffdingtreeclassifier,AdaBoostClassifier,kswin,tstat,500,4,0.499,3,{},AAPL,8
hoeffdingtreeclassifier,AdaBoostClassifier,pagehinkley,tstat,500,0,0.514,1,{},AAPL,2
hoeffdingtreeclassifier,AdaBoostClassifier,pagehinkley,tstat,500,0,0.51,1,{},AAPL,5
hoeffdingtreeclassifier,AdaBoostClassifier,pagehinkley,tstat,500,0,0.502,1,{},AAPL,8
hoeffdingtreeclassifier,AdaBoostClassifier,pagehinkley,tstat,500,1,0.512,1,{},AAPL,2
hoeffdingtreeclassifier,AdaBoostClassifier,pagehinkley,tstat,500,1,0.511,1,{},AAPL,5
hoeffdingtreeclassifier,AdaBoostClassifier,pagehinkley,tstat,500,1,0.502,1,{},AAPL,8
hoeffdingtreeclassifier,AdaBoostClassifier,pagehinkley,tstat,500,2,0.502,1,{},AAPL,2
hoeffdingtreeclassifier,AdaBoostClassifier,pagehinkley,tstat,500,2,0.505,1,{},AAPL,5
hoeffdingtreeclassifier,AdaBoostClassifier,pagehinkley,tstat,500,2,0.501,1,{},AAPL,8
hoeffdingtreeclassifier,AdaBoostClassifier,pagehinkley,tstat,500,3,0.507,1,{},AAPL,2
hoeffdingtreeclassifier,AdaBoostClassifier,pagehinkley,tstat,500,3,0.51,0,{},AAPL,5
hoeffdingtreeclassifier,AdaBoostClassifier,pagehinkley,tstat,500,3,0.506,2,{},AAPL,8
hoeffdingtreeclassifier,AdaBoostClassifier,pagehinkley,tstat,500,4,0.51,0,{},AAPL,2
hoeffdingtreeclassifier,AdaBoostClassifier,pagehinkley,tstat,500,4,0.505,2,{},AAPL,5
hoeffdingtreeclassifier,AdaBoostClassifier,pagehinkley,tstat,500,4,0.504,1,{},AAPL,8
hoeffdingtreeclassifier,AdaBoostClassifier,bollingerband,tstat,500,0,0.505,8,{},AAPL,2
hoeffdingtreeclassifier,AdaBoostClassifier,bollingerband,tstat,500,0,0.506,8,{},AAPL,5
hoeffdingtreeclassifier,AdaBoostClassifier,bollingerband,tstat,500,0,0.504,8,{},AAPL,8
hoeffdingtreeclassifier,AdaBoostClassifier,bollingerband,tstat,500,1,0.509,8,{},AAPL,2
hoeffdingtreeclassifier,AdaBoostClassifier,bollingerband,tstat,500,1,0.499,8,{},AAPL,5
hoeffdingtreeclassifier,AdaBoostClassifier,bollingerband,tstat,500,1,0.503,8,{},AAPL,8
hoeffdingtreeclassifier,AdaBoostClassifier,bollingerband,tstat,500,2,0.503,8,{},AAPL,2
hoeffdingtreeclassifier,AdaBoostClassifier,bollingerband,tstat,500,2,0.501,8,{},AAPL,5
hoeffdingtreeclassifier,AdaBoostClassifier,bollingerband,tstat,500,2,0.499,8,{},AAPL,8
hoeffdingtreeclassifier,AdaBoostClassifier,bollingerband,tstat,500,3,0.504,8,{},AAPL,2
hoeffdingtreeclassifier,AdaBoostClassifier,bollingerband,tstat,500,3,0.511,8,{},AAPL,5
hoeffdingtreeclassifier,AdaBoostClassifier,bollingerband,tstat,500,3,0.503,8,{},AAPL,8
hoeffdingtreeclassifier,AdaBoostClassifier,bollingerband,tstat,500,4,0.501,8,{},AAPL,2
hoeffdingtreeclassifier,AdaBoostClassifier,bollingerband,tstat,500,4,0.504,8,{},AAPL,5
hoeffdingtreeclassifier,AdaBoostClassifier,bollingerband,tstat,500,4,0.506,8,{},AAPL,8
hoeffdingtreeclassifier,ADWINBaggingClassifier,adwin,selectkbest,500,0,0.515,0,{},AAPL,2
hoeffdingtreeclassifier,ADWINBaggingClassifier,adwin,selectkbest,500,0,0.511,0,{},AAPL,5
hoeffdingtreeclassifier,ADWINBaggingClassifier,adwin,selectkbest,500,0,0.513,0,{},AAPL,8
hoeffdingtreeclassifier,ADWINBaggingClassifier,adwin,selectkbest,500,1,0.514,0,{},AAPL,2
hoeffdingtreeclassifier,ADWINBaggingClassifier,adwin,selectkbest,500,1,0.517,0,{},AAPL,5
hoeffdingtreeclassifier,ADWINBaggingClassifier,adwin,selectkbest,500,1,0.514,0,{},AAPL,8
hoeffdingtreeclassifier,ADWINBaggingClassifier,adwin,selectkbest,500,2,0.518,0,{},AAPL,2
hoeffdingtreeclassifier,ADWINBaggingClassifier,adwin,selectkbest,500,2,0.52,0,{},AAPL,5
hoeffdingtreeclassifier,ADWINBaggingClassifier,adwin,selectkbest,500,2,0.514,0,{},AAPL,8
hoeffdingtreeclassifier,ADWINBaggingClassifier,adwin,selectkbest,500,3,0.516,0,{},AAPL,2
hoeffdingtreeclassifier,ADWINBaggingClassifier,adwin,selectkbest,500,3,0.515,0,{},AAPL,5
hoeffdingtreeclassifier,ADWINBaggingClassifier,adwin,selectkbest,500,3,0.52,0,{},AAPL,8
hoeffdingtreeclassifier,ADWINBaggingClassifier,adwin,selectkbest,500,4,0.504,0,{},AAPL,2
hoeffdingtreeclassifier,ADWINBaggingClassifier,adwin,selectkbest,500,4,0.519,0,{},AAPL,5
hoeffdingtreeclassifier,ADWINBaggingClassifier,adwin,selectkbest,500,4,0.516,0,{},AAPL,8
hoeffdingtreeclassifier,ADWINBaggingClassifier,kswin,selectkbest,500,0,0.51,2,{},AAPL,2
hoeffdingtreeclassifier,ADWINBaggingClassifier,kswin,selectkbest,500,0,0.517,1,{},AAPL,5
hoeffdingtreeclassifier,ADWINBaggingClassifier,kswin,selectkbest,500,0,0.513,2,{},AAPL,8
hoeffdingtreeclassifier,ADWINBaggingClassifier,kswin,selectkbest,500,1,0.517,2,{},AAPL,2
hoeffdingtreeclassifier,ADWINBaggingClassifier,kswin,selectkbest,500,1,0.515,4,{},AAPL,5
hoeffdingtreeclassifier,ADWINBaggingClassifier,kswin,selectkbest,500,1,0.514,1,{},AAPL,8
hoeffdingtreeclassifier,ADWINBaggingClassifier,kswin,selectkbest,500,2,0.52,1,{},AAPL,2
hoeffdingtreeclassifier,ADWINBaggingClassifier,kswin,selectkbest,500,2,0.521,1,{},AAPL,5
hoeffdingtreeclassifier,ADWINBaggingClassifier,kswin,selectkbest,500,2,0.51,3,{},AAPL,8
hoeffdingtreeclassifier,ADWINBaggingClassifier,kswin,selectkbest,500,3,0.51,1,{},AAPL,2
hoeffdingtreeclassifier,ADWINBaggingClassifier,kswin,selectkbest,500,3,0.514,2,{},AAPL,5
hoeffdingtreeclassifier,ADWINBaggingClassifier,kswin,selectkbest,500,3,0.521,1,{},AAPL,8
hoeffdingtreeclassifier,ADWINBaggingClassifier,kswin,selectkbest,500,4,0.512,1,{},AAPL,2
hoeffdingtreeclassifier,ADWINBaggingClassifier,kswin,selectkbest,500,4,0.513,3,{},AAPL,5
hoeffdingtreeclassifier,ADWINBaggingClassifier,kswin,selectkbest,500,4,0.511,1,{},AAPL,8
hoeffdingtreeclassifier,ADWINBaggingClassifier,pagehinkley,selectkbest,500,0,0.511,2,{},AAPL,2
hoeffdingtreeclassifier,ADWINBaggingClassifier,pagehinkley,selectkbest,500,0,0.52,0,{},AAPL,5
hoeffdingtreeclassifier,ADWINBaggingClassifier,pagehinkley,selectkbest,500,0,0.516,1,{},AAPL,8
hoeffdingtreeclassifier,ADWINBaggingClassifier,pagehinkley,selectkbest,500,1,0.519,0,{},AAPL,2
hoeffdingtreeclassifier,ADWINBaggingClassifier,pagehinkley,selectkbest,500,1,0.52,0,{},AAPL,5
hoeffdingtreeclassifier,ADWINBaggingClassifier,pagehinkley,selectkbest,500,1,0.513,1,{},AAPL,8
hoeffdingtreeclassifier,ADWINBaggingClassifier,pagehinkley,selectkbest,500,2,0.514,1,{},AAPL,2
hoeffdingtreeclassifier,ADWINBaggingClassifier,pagehinkley,selectkbest,500,2,0.51,0,{},AAPL,5
hoeffdingtreeclassifier,ADWINBaggingClassifier,pagehinkley,selectkbest,500,2,0.521,0,{},AAPL,8
hoeffdingtreeclassifier,ADWINBaggingClassifier,pagehinkley,selectkbest,500,3,0.515,1,{},AAPL,2
hoeffdingtreeclassifier,ADWINBaggingClassifier,pagehinkley,selectkbest,500,3,0.521,0,{},AAPL,5
hoeffdingtreeclassifier,ADWINBaggingClassifier,pagehinkley,selectkbest,500,3,0.51,1,{},AAPL,8
hoeffdingtreeclassifier,ADWINBaggingClassifier,pagehinkley,selectkbest,500,4,0.51,2,{},AAPL,2
hoeffdingtreeclassifier,ADWINBaggingClassifier,pagehinkley,selectkbest,500,4,0.517,0,{},AAPL,5
hoeffdingtreeclassifier,ADWINBaggingClassifier,pagehinkley,selectkbest,500,4,0.52,1,{},AAPL,8
hoeffdingtreeclassifier,ADWINBaggingClassifier,bollingerband,selectkbest,500,0,0.509,8,{},AAPL,2
hoeffdingtreeclassifier,ADWINBaggingClassifier,bollingerband,selectkbest,500,0,0.505,8,{},AAPL,5
hoeffdingtreeclassifier,ADWINBaggingClassifier,bollingerband,selectkbest,500,0,0.509,8,{},AAPL,8
hoeffdingtreeclassifier,ADWINBaggingClassifier,bollingerband,selectkbest,500,1,0.505,8,{},AAPL,2
hoeffdingtreeclassifier,ADWINBaggingClassifier,bollingerband,selectkbest,500,1,0.504,8,{},AAPL,5
hoeffdingtreeclassifier,ADWINBaggingClassifier,bollingerband,selectkbest,500,1,0.507,8,{},AAPL,8
hoeffdingtreeclassifier,ADWINBaggingClassifier,bollingerband,selectkbest,500,2,0.505,8,{},AAPL,2
hoeffdingtreeclassifier,ADWINBaggingClassifier,bollingerband,selectkbest,500,2,0.503,8,{},AAPL,5
hoeffdingtreeclassifier,ADWINBaggingClassifier,bollingerband,selectkbest,500,2,0.506,8,{},AAPL,8
hoeffdingtreeclassifier,ADWINBaggingClassifier,bollingerband,selectkbest,500,3,0.507,8,{},AAPL,2
hoeffdingtreeclassifier,ADWINBaggingClassifier,bollingerband,selectkbest,500,3,0.506,8,{},AAPL,5
hoeffdingtreeclassifier,ADWINBaggingClassifier,bollingerband,selectkbest,500,3,0.505,8,{},AAPL,8
hoeffdingtreeclassifier,ADWINBaggingClassifier,bollingerband,selectkbest,500,4,0.507,8,{},AAPL,2
hoeffdingtreeclassifier,ADWINBaggingClassifier,bollingerband,selectkbest,500,4,0.506,8,{},AAPL,5
hoeffdingtreeclassifier,ADWINBaggingClassifier,bollingerband,selectkbest,500,4,0.502,8,{},AAPL,8
hoeffdingtreeclassifier,ADWINBaggingClassifier,adwin,tstat,500,0,0.507,0,{},AAPL,2
hoeffdingtreeclassifier,ADWINBaggingClassifier,adwin,tstat,500,0,0.518,0,{},AAPL,5
hoeffdingtreeclassifier,ADWINBaggingClassifier,adwin,tstat,500,0,0.518,0,{},AAPL,8
hoeffdingtreeclassifier,ADWINBaggingClassifier,adwin,tstat,500,1,0.514,0,{},AAPL,2
hoeffdingtreeclassifier,ADWINBaggingClassifier,adwin,tstat,500,1,0.519,0,{},AAPL,5
hoeffdingtreeclassifier,ADWINBaggingClassifier,adwin,tstat,500,1,0.518,0,{},AAPL,8
hoeffdingtreeclassifier,ADWINBaggingClassifier,adwin,tstat,500,2,0.523,0,{},AAPL,2
hoeffdingtreeclassifier,ADWINBaggingClassifier,adwin,tstat,500,2,0.521,0,{},AAPL,5
hoeffdingtreeclassifier,ADWINBaggingClassifier,adwin,tstat,500,2,0.522,0,{},AAPL,8
hoeffdingtreeclassifier,ADWINBaggingClassifier,adwin,tstat,500,3,0.508,0,{},AAPL,2
hoeffdingtreeclassifier,ADWINBaggingClassifier,adwin,tstat,500,3,0.519,0,{},AAPL,5
hoeffdingtreeclassifier,ADWINBaggingClassifier,adwin,tstat,500,3,0.519,0,{},AAPL,8
hoeffdingtreeclassifier,ADWINBaggingClassifier,adwin,tstat,500,4,0.512,0,{},AAPL,2
hoeffdingtreeclassifier,ADWINBaggingClassifier,adwin,tstat,500,4,0.516,0,{},AAPL,5
hoeffdingtreeclassifier,ADWINBaggingClassifier,adwin,tstat,500,4,0.519,0,{},AAPL,8
hoeffdingtreeclassifier,ADWINBaggingClassifier,kswin,tstat,500,0,0.503,5,{},AAPL,2
hoeffdingtreeclassifier,ADWINBaggingClassifier,kswin,tstat,500,0,0.518,1,{},AAPL,5
hoeffdingtreeclassifier,ADWINBaggingClassifier,kswin,tstat,500,0,0.52,1,{},AAPL,8
hoeffdingtreeclassifier,ADWINBaggingClassifier,kswin,tstat,500,1,0.508,4,{},AAPL,2
hoeffdingtreeclassifier,ADWINBaggingClassifier,kswin,tstat,500,1,0.504,2,{},AAPL,5
hoeffdingtreeclassifier,ADWINBaggingClassifier,kswin,tstat,500,1,0.511,3,{},AAPL,8
hoeffdingtreeclassifier,ADWINBaggingClassifier,kswin,tstat,500,2,0.516,2,{},AAPL,2
hoeffdingtreeclassifier,ADWINBaggingClassifier,kswin,tstat,500,2,0.502,6,{},AAPL,5
hoeffdingtreeclassifier,ADWINBaggingClassifier,kswin,tstat,500,2,0.51,2,{},AAPL,8
hoeffdingtreeclassifier,ADWINBaggingClassifier,kswin,tstat,500,3,0.516,4,{},AAPL,2
hoeffdingtreeclassifier,ADWINBaggingClassifier,kswin,tstat,500,3,0.513,2,{},AAPL,5
hoeffdingtreeclassifier,ADWINBaggingClassifier,kswin,tstat,500,3,0.513,2,{},AAPL,8
hoeffdingtreeclassifier,ADWINBaggingClassifier,kswin,tstat,500,4,0.514,2,{},AAPL,2
hoeffdingtreeclassifier,ADWINBaggingClassifier,kswin,tstat,500,4,0.509,6,{},AAPL,5
hoeffdingtreeclassifier,ADWINBaggingClassifier,kswin,tstat,500,4,0.513,5,{},AAPL,8
hoeffdingtreeclassifier,ADWINBaggingClassifier,pagehinkley,tstat,500,0,0.514,1,{},AAPL,2
hoeffdingtreeclassifier,ADWINBaggingClassifier,pagehinkley,tstat,500,0,0.515,1,{},AAPL,5
hoeffdingtreeclassifier,ADWINBaggingClassifier,pagehinkley,tstat,500,0,0.516,1,{},AAPL,8
hoeffdingtreeclassifier,ADWINBaggingClassifier,pagehinkley,tstat,500,1,0.505,2,{},AAPL,2
